n	200
e	56	127
e	56	129
e	56	130
e	56	131
e	56	136
e	56	137
e	56	138
e	56	139
e	56	144
e	56	147
e	56	148
e	56	150
e	56	153
e	56	156
e	56	158
e	56	159
e	56	164
e	56	165
e	56	166
e	56	167
e	56	168
e	56	169
e	56	170
e	56	171
e	56	172
e	56	175
e	56	176
e	56	177
e	56	178
e	56	179
e	56	183
e	56	185
e	56	186
e	56	187
e	56	191
e	56	194
e	56	195
e	56	197
e	56	198
e	57	60
e	57	64
e	57	68
e	57	69
e	57	71
e	57	73
e	57	74
e	57	79
e	57	82
e	57	84
e	57	85
e	57	86
e	57	89
e	57	90
e	57	95
e	57	96
e	57	98
e	57	100
e	57	102
e	57	106
e	57	108
e	57	109
e	57	110
e	57	117
e	57	120
e	57	121
e	57	123
e	57	124
e	57	125
e	57	126
e	57	127
e	57	130
e	57	131
e	57	133
e	57	134
e	57	142
e	57	145
e	57	147
e	57	149
e	57	152
e	57	157
e	57	160
e	57	162
e	57	172
e	57	179
e	57	181
e	57	183
e	57	184
e	57	191
e	57	192
e	57	199
e	58	59
e	58	60
e	58	62
e	58	67
e	58	69
e	58	70
e	58	72
e	58	75
e	58	79
e	58	80
e	58	82
e	58	85
e	58	87
e	58	89
e	58	90
e	58	94
e	58	95
e	58	99
e	58	100
e	58	105
e	58	106
e	58	108
e	58	109
e	58	111
e	58	112
e	58	116
e	58	117
e	58	119
e	58	120
e	58	121
e	58	123
e	58	124
e	58	128
e	58	129
e	58	132
e	58	136
e	58	140
e	58	141
e	58	143
e	58	145
e	58	150
e	58	151
e	58	152
e	58	153
e	58	155
e	58	156
e	58	157
e	58	158
e	58	159
e	58	160
e	58	162
e	58	167
e	58	169
e	58	171
e	58	172
e	58	173
e	58	174
e	58	176
e	58	181
e	58	182
e	58	183
e	58	186
e	58	187
e	58	190
e	58	193
e	58	195
e	58	198
e	58	199
e	58	200
e	59	60
e	59	61
e	59	63
e	59	65
e	59	67
e	59	70
e	59	72
e	59	77
e	59	80
e	59	82
e	59	83
e	59	84
e	59	85
e	59	86
e	59	87
e	59	88
e	59	89
e	59	90
e	59	94
e	59	95
e	59	97
e	59	100
e	59	101
e	59	103
e	59	104
e	59	105
e	59	106
e	59	108
e	59	111
e	59	112
e	59	113
e	59	116
e	59	117
e	59	118
e	59	120
e	59	121
e	59	125
e	59	127
e	59	128
e	59	130
e	59	134
e	59	135
e	59	138
e	59	141
e	59	142
e	59	146
e	59	150
e	59	152
e	59	153
e	59	154
e	59	158
e	59	159
e	59	160
e	59	164
e	59	165
e	59	166
e	59	167
e	59	169
e	59	170
e	59	172
e	59	174
e	59	175
e	59	176
e	59	177
e	59	178
e	59	181
e	59	183
e	59	185
e	59	187
e	59	188
e	59	189
e	59	199
e	60	62
e	60	63
e	60	65
e	60	66
e	60	67
e	60	68
e	60	69
e	60	71
e	60	72
e	60	75
e	60	76
e	60	81
e	60	82
e	60	83
e	60	84
e	60	87
e	60	89
e	60	93
e	60	94
e	60	97
e	60	98
e	60	99
e	60	106
e	60	110
e	60	111
e	60	114
e	60	115
e	60	117
e	60	118
e	60	120
e	60	123
e	60	126
e	60	128
e	60	130
e	60	135
e	60	136
e	60	138
e	60	140
e	60	149
e	60	151
e	60	156
e	60	158
e	60	161
e	60	162
e	60	167
e	60	168
e	60	169
e	60	171
e	60	173
e	60	174
e	60	175
e	60	176
e	60	180
e	60	184
e	60	185
e	60	189
e	60	190
e	60	195
e	60	196
e	60	197
e	60	198
e	61	65
e	61	66
e	61	69
e	61	71
e	61	74
e	61	76
e	61	78
e	61	79
e	61	80
e	61	82
e	61	86
e	61	87
e	61	91
e	61	92
e	61	94
e	61	95
e	61	97
e	61	100
e	61	103
e	61	105
e	61	107
e	61	108
e	61	110
e	61	111
e	61	112
e	61	115
e	61	116
e	61	118
e	61	120
e	61	124
e	61	132
e	61	133
e	61	135
e	61	136
e	61	140
e	61	141
e	61	143
e	61	145
e	61	146
e	61	149
e	61	150
e	61	151
e	61	152
e	61	154
e	61	157
e	61	160
e	61	161
e	61	163
e	61	164
e	61	166
e	61	167
e	61	169
e	61	170
e	61	171
e	61	175
e	61	176
e	61	182
e	61	183
e	61	184
e	61	185
e	61	189
e	61	190
e	61	193
e	61	195
e	61	197
e	61	199
e	61	200
e	62	64
e	62	66
e	62	68
e	62	71
e	62	74
e	62	76
e	62	77
e	62	78
e	62	80
e	62	81
e	62	83
e	62	86
e	62	87
e	62	88
e	62	90
e	62	91
e	62	93
e	62	100
e	62	102
e	62	103
e	62	104
e	62	106
e	62	107
e	62	108
e	62	110
e	62	111
e	62	113
e	62	114
e	62	116
e	62	118
e	62	119
e	62	121
e	62	123
e	62	125
e	62	126
e	62	130
e	62	132
e	62	135
e	62	143
e	62	146
e	62	149
e	62	151
e	62	152
e	62	153
e	62	157
e	62	158
e	62	162
e	62	167
e	62	172
e	62	173
e	62	177
e	62	178
e	62	179
e	62	182
e	62	183
e	62	185
e	62	187
e	62	188
e	62	191
e	62	193
e	62	195
e	62	197
e	62	199
e	63	65
e	63	70
e	63	71
e	63	75
e	63	77
e	63	84
e	63	86
e	63	87
e	63	88
e	63	90
e	63	91
e	63	97
e	63	98
e	63	100
e	63	101
e	63	102
e	63	103
e	63	105
e	63	106
e	63	107
e	63	110
e	63	111
e	63	115
e	63	116
e	63	118
e	63	119
e	63	120
e	63	121
e	63	123
e	63	125
e	63	126
e	63	127
e	63	129
e	63	130
e	63	133
e	63	140
e	63	141
e	63	143
e	63	144
e	63	145
e	63	146
e	63	149
e	63	151
e	63	152
e	63	153
e	63	155
e	63	158
e	63	161
e	63	162
e	63	164
e	63	167
e	63	168
e	63	169
e	63	170
e	63	171
e	63	172
e	63	173
e	63	174
e	63	175
e	63	179
e	63	180
e	63	183
e	63	185
e	63	187
e	63	188
e	63	191
e	63	194
e	63	195
e	63	196
e	63	197
e	63	198
e	64	66
e	64	67
e	64	68
e	64	70
e	64	71
e	64	73
e	64	75
e	64	78
e	64	79
e	64	81
e	64	83
e	64	86
e	64	88
e	64	89
e	64	90
e	64	91
e	64	93
e	64	95
e	64	97
e	64	99
e	64	101
e	64	104
e	64	105
e	64	106
e	64	108
e	64	109
e	64	110
e	64	112
e	64	114
e	64	115
e	64	118
e	64	120
e	64	124
e	64	125
e	64	128
e	64	129
e	64	133
e	64	135
e	64	146
e	64	147
e	64	151
e	64	152
e	64	155
e	64	157
e	64	158
e	64	159
e	64	161
e	64	167
e	64	169
e	64	174
e	64	179
e	64	180
e	64	182
e	64	184
e	64	185
e	64	186
e	64	188
e	64	190
e	64	192
e	64	193
e	64	197
e	64	198
e	64	199
e	65	66
e	65	70
e	65	71
e	65	72
e	65	73
e	65	76
e	65	77
e	65	79
e	65	83
e	65	84
e	65	85
e	65	88
e	65	91
e	65	92
e	65	93
e	65	98
e	65	99
e	65	100
e	65	101
e	65	102
e	65	105
e	65	107
e	65	108
e	65	109
e	65	113
e	65	114
e	65	115
e	65	116
e	65	120
e	65	121
e	65	122
e	65	123
e	65	126
e	65	127
e	65	128
e	65	129
e	65	131
e	65	132
e	65	133
e	65	134
e	65	135
e	65	136
e	65	137
e	65	140
e	65	141
e	65	142
e	65	143
e	65	145
e	65	146
e	65	147
e	65	148
e	65	154
e	65	155
e	65	157
e	65	159
e	65	162
e	65	164
e	65	166
e	65	171
e	65	176
e	65	177
e	65	178
e	65	181
e	65	182
e	65	184
e	65	189
e	65	190
e	65	191
e	65	192
e	65	193
e	65	196
e	66	67
e	66	71
e	66	73
e	66	77
e	66	80
e	66	82
e	66	84
e	66	85
e	66	86
e	66	87
e	66	90
e	66	94
e	66	98
e	66	101
e	66	102
e	66	107
e	66	109
e	66	110
e	66	113
e	66	115
e	66	117
e	66	118
e	66	120
e	66	123
e	66	124
e	66	125
e	66	127
e	66	128
e	66	130
e	66	132
e	66	134
e	66	135
e	66	137
e	66	139
e	66	141
e	66	142
e	66	143
e	66	145
e	66	146
e	66	148
e	66	150
e	66	151
e	66	153
e	66	154
e	66	156
e	66	157
e	66	158
e	66	159
e	66	161
e	66	163
e	66	167
e	66	171
e	66	173
e	66	175
e	66	176
e	66	177
e	66	180
e	66	182
e	66	184
e	66	185
e	66	186
e	66	189
e	66	190
e	66	191
e	66	192
e	66	193
e	66	194
e	66	200
e	67	70
e	67	72
e	67	77
e	67	79
e	67	82
e	67	85
e	67	87
e	67	88
e	67	89
e	67	90
e	67	91
e	67	92
e	67	95
e	67	96
e	67	97
e	67	100
e	67	101
e	67	102
e	67	105
e	67	107
e	67	109
e	67	113
e	67	114
e	67	115
e	67	116
e	67	117
e	67	118
e	67	119
e	67	120
e	67	124
e	67	127
e	67	128
e	67	131
e	67	134
e	67	135
e	67	136
e	67	140
e	67	141
e	67	142
e	67	143
e	67	147
e	67	148
e	67	150
e	67	157
e	67	159
e	67	161
e	67	163
e	67	166
e	67	168
e	67	169
e	67	172
e	67	173
e	67	177
e	67	178
e	67	179
e	67	182
e	67	185
e	67	187
e	67	188
e	67	189
e	67	190
e	67	191
e	67	192
e	67	194
e	67	195
e	67	196
e	67	197
e	67	200
e	68	70
e	68	77
e	68	78
e	68	79
e	68	81
e	68	84
e	68	85
e	68	87
e	68	88
e	68	89
e	68	93
e	68	95
e	68	105
e	68	107
e	68	109
e	68	110
e	68	112
e	68	114
e	68	115
e	68	119
e	68	122
e	68	123
e	68	127
e	68	128
e	68	129
e	68	130
e	68	131
e	68	132
e	68	133
e	68	135
e	68	137
e	68	138
e	68	140
e	68	141
e	68	143
e	68	146
e	68	147
e	68	148
e	68	149
e	68	151
e	68	152
e	68	153
e	68	154
e	68	155
e	68	158
e	68	159
e	68	160
e	68	167
e	68	168
e	68	169
e	68	170
e	68	171
e	68	175
e	68	176
e	68	178
e	68	180
e	68	182
e	68	184
e	68	186
e	68	187
e	68	190
e	68	192
e	68	193
e	68	194
e	68	195
e	68	197
e	68	199
e	68	200
e	69	72
e	69	73
e	69	74
e	69	78
e	69	79
e	69	81
e	69	82
e	69	87
e	69	88
e	69	89
e	69	91
e	69	95
e	69	103
e	69	104
e	69	107
e	69	108
e	69	109
e	69	110
e	69	111
e	69	112
e	69	113
e	69	114
e	69	116
e	69	117
e	69	121
e	69	122
e	69	126
e	69	127
e	69	129
e	69	131
e	69	132
e	69	137
e	69	138
e	69	140
e	69	142
e	69	143
e	69	147
e	69	148
e	69	149
e	69	154
e	69	156
e	69	159
e	69	163
e	69	165
e	69	166
e	69	167
e	69	173
e	69	175
e	69	178
e	69	179
e	69	180
e	69	181
e	69	184
e	69	185
e	69	186
e	69	187
e	69	190
e	69	191
e	69	194
e	69	195
e	69	199
e	69	200
e	70	71
e	70	73
e	70	75
e	70	77
e	70	81
e	70	82
e	70	84
e	70	86
e	70	88
e	70	90
e	70	91
e	70	94
e	70	98
e	70	99
e	70	101
e	70	102
e	70	103
e	70	104
e	70	108
e	70	114
e	70	119
e	70	120
e	70	122
e	70	123
e	70	124
e	70	126
e	70	128
e	70	129
e	70	130
e	70	131
e	70	133
e	70	134
e	70	137
e	70	138
e	70	139
e	70	141
e	70	142
e	70	143
e	70	146
e	70	147
e	70	152
e	70	153
e	70	155
e	70	156
e	70	157
e	70	159
e	70	162
e	70	163
e	70	165
e	70	167
e	70	169
e	70	170
e	70	171
e	70	172
e	70	175
e	70	176
e	70	180
e	70	185
e	70	189
e	70	190
e	70	193
e	70	196
e	70	199
e	70	200
e	71	72
e	71	74
e	71	75
e	71	78
e	71	81
e	71	83
e	71	87
e	71	88
e	71	91
e	71	92
e	71	95
e	71	97
e	71	100
e	71	104
e	71	107
e	71	108
e	71	109
e	71	111
e	71	112
e	71	113
e	71	114
e	71	116
e	71	117
e	71	118
e	71	119
e	71	121
e	71	124
e	71	125
e	71	126
e	71	127
e	71	130
e	71	134
e	71	136
e	71	137
e	71	138
e	71	141
e	71	143
e	71	145
e	71	151
e	71	152
e	71	154
e	71	157
e	71	160
e	71	161
e	71	164
e	71	165
e	71	170
e	71	171
e	71	173
e	71	175
e	71	178
e	71	179
e	71	180
e	71	181
e	71	182
e	71	183
e	71	185
e	71	186
e	71	187
e	71	188
e	71	189
e	71	190
e	71	192
e	71	195
e	71	196
e	72	74
e	72	75
e	72	78
e	72	81
e	72	82
e	72	83
e	72	84
e	72	85
e	72	86
e	72	87
e	72	88
e	72	89
e	72	90
e	72	92
e	72	93
e	72	96
e	72	97
e	72	98
e	72	100
e	72	103
e	72	108
e	72	109
e	72	111
e	72	112
e	72	114
e	72	118
e	72	120
e	72	123
e	72	126
e	72	129
e	72	131
e	72	133
e	72	136
e	72	139
e	72	140
e	72	141
e	72	142
e	72	144
e	72	145
e	72	147
e	72	148
e	72	149
e	72	151
e	72	152
e	72	155
e	72	157
e	72	159
e	72	160
e	72	161
e	72	162
e	72	163
e	72	164
e	72	166
e	72	168
e	72	169
e	72	171
e	72	172
e	72	173
e	72	174
e	72	175
e	72	177
e	72	180
e	72	182
e	72	184
e	72	185
e	72	187
e	72	188
e	72	189
e	72	192
e	72	194
e	72	195
e	72	196
e	72	198
e	72	200
e	73	80
e	73	82
e	73	83
e	73	85
e	73	86
e	73	87
e	73	88
e	73	90
e	73	91
e	73	92
e	73	94
e	73	95
e	73	97
e	73	99
e	73	101
e	73	102
e	73	103
e	73	105
e	73	106
e	73	107
e	73	109
e	73	115
e	73	116
e	73	117
e	73	118
e	73	120
e	73	121
e	73	123
e	73	124
e	73	126
e	73	127
e	73	130
e	73	135
e	73	136
e	73	137
e	73	139
e	73	140
e	73	141
e	73	145
e	73	146
e	73	148
e	73	149
e	73	151
e	73	154
e	73	156
e	73	161
e	73	164
e	73	165
e	73	167
e	73	168
e	73	170
e	73	172
e	73	173
e	73	178
e	73	187
e	73	189
e	73	190
e	73	191
e	73	194
e	73	196
e	73	197
e	74	75
e	74	77
e	74	78
e	74	79
e	74	80
e	74	81
e	74	84
e	74	88
e	74	89
e	74	90
e	74	91
e	74	93
e	74	94
e	74	97
e	74	98
e	74	100
e	74	101
e	74	102
e	74	103
e	74	104
e	74	107
e	74	108
e	74	113
e	74	114
e	74	117
e	74	118
e	74	121
e	74	122
e	74	123
e	74	125
e	74	126
e	74	127
e	74	128
e	74	130
e	74	136
e	74	140
e	74	141
e	74	142
e	74	146
e	74	150
e	74	156
e	74	157
e	74	161
e	74	162
e	74	163
e	74	165
e	74	168
e	74	170
e	74	171
e	74	173
e	74	174
e	74	176
e	74	177
e	74	179
e	74	180
e	74	182
e	74	183
e	74	185
e	74	187
e	74	193
e	74	194
e	74	197
e	74	199
e	74	200
e	75	77
e	75	79
e	75	80
e	75	83
e	75	84
e	75	86
e	75	87
e	75	88
e	75	90
e	75	93
e	75	94
e	75	100
e	75	101
e	75	102
e	75	104
e	75	106
e	75	107
e	75	109
e	75	111
e	75	112
e	75	113
e	75	115
e	75	117
e	75	119
e	75	120
e	75	123
e	75	124
e	75	125
e	75	127
e	75	128
e	75	129
e	75	130
e	75	131
e	75	134
e	75	136
e	75	137
e	75	143
e	75	144
e	75	145
e	75	146
e	75	147
e	75	148
e	75	150
e	75	152
e	75	153
e	75	154
e	75	156
e	75	157
e	75	160
e	75	161
e	75	165
e	75	166
e	75	167
e	75	169
e	75	170
e	75	175
e	75	176
e	75	177
e	75	181
e	75	182
e	75	183
e	75	184
e	75	186
e	75	188
e	75	189
e	75	194
e	75	199
e	75	200
e	76	81
e	76	83
e	76	86
e	76	87
e	76	89
e	76	91
e	76	96
e	76	98
e	76	99
e	76	102
e	76	104
e	76	108
e	76	111
e	76	113
e	76	114
e	76	115
e	76	116
e	76	119
e	76	122
e	76	123
e	76	125
e	76	127
e	76	128
e	76	129
e	76	131
e	76	132
e	76	133
e	76	135
e	76	138
e	76	139
e	76	140
e	76	145
e	76	146
e	76	148
e	76	151
e	76	152
e	76	155
e	76	157
e	76	159
e	76	161
e	76	162
e	76	164
e	76	167
e	76	169
e	76	170
e	76	171
e	76	172
e	76	173
e	76	174
e	76	178
e	76	180
e	76	181
e	76	182
e	76	183
e	76	184
e	76	185
e	76	186
e	76	188
e	76	190
e	76	191
e	76	192
e	76	193
e	76	195
e	76	200
e	77	78
e	77	82
e	77	83
e	77	84
e	77	90
e	77	92
e	77	93
e	77	94
e	77	96
e	77	97
e	77	99
e	77	100
e	77	101
e	77	102
e	77	103
e	77	107
e	77	108
e	77	109
e	77	110
e	77	116
e	77	117
e	77	119
e	77	123
e	77	126
e	77	127
e	77	130
e	77	140
e	77	143
e	77	145
e	77	148
e	77	150
e	77	153
e	77	156
e	77	157
e	77	158
e	77	163
e	77	164
e	77	166
e	77	167
e	77	169
e	77	170
e	77	171
e	77	172
e	77	177
e	77	178
e	77	179
e	77	180
e	77	181
e	77	183
e	77	184
e	77	186
e	77	187
e	77	188
e	77	193
e	77	194
e	77	198
e	77	199
e	77	200
e	78	79
e	78	80
e	78	83
e	78	84
e	78	85
e	78	87
e	78	88
e	78	89
e	78	96
e	78	100
e	78	103
e	78	106
e	78	107
e	78	109
e	78	110
e	78	111
e	78	113
e	78	114
e	78	116
e	78	117
e	78	121
e	78	122
e	78	127
e	78	129
e	78	131
e	78	133
e	78	134
e	78	143
e	78	145
e	78	148
e	78	149
e	78	150
e	78	151
e	78	152
e	78	153
e	78	155
e	78	157
e	78	164
e	78	167
e	78	168
e	78	173
e	78	174
e	78	175
e	78	176
e	78	177
e	78	182
e	78	183
e	78	185
e	78	186
e	78	187
e	78	189
e	78	191
e	78	192
e	78	193
e	78	195
e	78	196
e	78	197
e	78	198
e	78	199
e	78	200
e	79	80
e	79	81
e	79	82
e	79	84
e	79	87
e	79	89
e	79	90
e	79	93
e	79	95
e	79	96
e	79	97
e	79	99
e	79	100
e	79	102
e	79	103
e	79	104
e	79	105
e	79	107
e	79	111
e	79	114
e	79	116
e	79	121
e	79	124
e	79	125
e	79	128
e	79	129
e	79	130
e	79	132
e	79	135
e	79	136
e	79	138
e	79	140
e	79	141
e	79	142
e	79	143
e	79	144
e	79	146
e	79	147
e	79	148
e	79	152
e	79	155
e	79	156
e	79	159
e	79	160
e	79	162
e	79	165
e	79	166
e	79	169
e	79	174
e	79	177
e	79	178
e	79	180
e	79	182
e	79	183
e	79	186
e	79	187
e	79	189
e	79	190
e	79	191
e	79	193
e	79	194
e	79	195
e	79	196
e	79	197
e	79	198
e	79	200
e	80	83
e	80	85
e	80	91
e	80	92
e	80	95
e	80	96
e	80	98
e	80	99
e	80	104
e	80	107
e	80	108
e	80	113
e	80	115
e	80	117
e	80	120
e	80	121
e	80	122
e	80	124
e	80	127
e	80	129
e	80	131
e	80	134
e	80	136
e	80	138
e	80	140
e	80	141
e	80	142
e	80	144
e	80	145
e	80	152
e	80	155
e	80	160
e	80	161
e	80	164
e	80	167
e	80	168
e	80	170
e	80	171
e	80	175
e	80	177
e	80	180
e	80	181
e	80	184
e	80	186
e	80	188
e	80	192
e	80	193
e	80	195
e	80	196
e	80	198
e	80	200
e	81	82
e	81	83
e	81	86
e	81	88
e	81	89
e	81	90
e	81	103
e	81	107
e	81	109
e	81	110
e	81	111
e	81	112
e	81	113
e	81	115
e	81	117
e	81	119
e	81	125
e	81	126
e	81	127
e	81	129
e	81	132
e	81	133
e	81	135
e	81	138
e	81	139
e	81	140
e	81	142
e	81	144
e	81	145
e	81	147
e	81	148
e	81	149
e	81	152
e	81	156
e	81	157
e	81	158
e	81	160
e	81	161
e	81	164
e	81	169
e	81	172
e	81	173
e	81	178
e	81	179
e	81	180
e	81	182
e	81	183
e	81	186
e	81	187
e	81	188
e	81	191
e	81	192
e	81	194
e	81	196
e	81	197
e	82	84
e	82	86
e	82	87
e	82	97
e	82	98
e	82	99
e	82	103
e	82	105
e	82	107
e	82	108
e	82	110
e	82	112
e	82	113
e	82	114
e	82	115
e	82	116
e	82	117
e	82	118
e	82	120
e	82	121
e	82	122
e	82	124
e	82	127
e	82	128
e	82	129
e	82	130
e	82	132
e	82	135
e	82	136
e	82	137
e	82	145
e	82	146
e	82	147
e	82	148
e	82	151
e	82	152
e	82	153
e	82	155
e	82	156
e	82	158
e	82	160
e	82	161
e	82	163
e	82	164
e	82	167
e	82	168
e	82	174
e	82	176
e	82	177
e	82	179
e	82	181
e	82	182
e	82	183
e	82	185
e	82	188
e	82	189
e	82	190
e	82	191
e	82	193
e	82	194
e	82	195
e	82	197
e	82	198
e	82	199
e	82	200
e	83	84
e	83	85
e	83	88
e	83	90
e	83	93
e	83	94
e	83	97
e	83	98
e	83	100
e	83	101
e	83	102
e	83	104
e	83	105
e	83	107
e	83	112
e	83	113
e	83	117
e	83	118
e	83	120
e	83	123
e	83	127
e	83	128
e	83	129
e	83	131
e	83	132
e	83	133
e	83	136
e	83	138
e	83	142
e	83	143
e	83	144
e	83	146
e	83	148
e	83	149
e	83	151
e	83	155
e	83	156
e	83	159
e	83	160
e	83	166
e	83	168
e	83	169
e	83	171
e	83	174
e	83	177
e	83	180
e	83	182
e	83	183
e	83	185
e	83	187
e	83	189
e	83	190
e	83	195
e	83	196
e	83	197
e	83	198
e	83	200
e	84	86
e	84	91
e	84	93
e	84	96
e	84	97
e	84	98
e	84	99
e	84	100
e	84	101
e	84	102
e	84	103
e	84	104
e	84	105
e	84	106
e	84	107
e	84	109
e	84	111
e	84	112
e	84	115
e	84	117
e	84	119
e	84	122
e	84	125
e	84	126
e	84	128
e	84	130
e	84	135
e	84	136
e	84	137
e	84	138
e	84	139
e	84	140
e	84	141
e	84	146
e	84	147
e	84	149
e	84	150
e	84	151
e	84	153
e	84	156
e	84	160
e	84	163
e	84	164
e	84	167
e	84	168
e	84	169
e	84	175
e	84	176
e	84	181
e	84	183
e	84	185
e	84	186
e	84	188
e	84	191
e	84	192
e	84	193
e	84	195
e	84	197
e	84	198
e	84	200
e	85	87
e	85	90
e	85	91
e	85	94
e	85	96
e	85	97
e	85	98
e	85	99
e	85	100
e	85	104
e	85	105
e	85	108
e	85	111
e	85	112
e	85	113
e	85	114
e	85	116
e	85	118
e	85	119
e	85	120
e	85	125
e	85	126
e	85	127
e	85	131
e	85	135
e	85	142
e	85	144
e	85	147
e	85	150
e	85	151
e	85	152
e	85	153
e	85	155
e	85	157
e	85	159
e	85	161
e	85	163
e	85	166
e	85	168
e	85	169
e	85	170
e	85	173
e	85	176
e	85	177
e	85	183
e	85	189
e	85	192
e	85	194
e	85	195
e	85	196
e	85	198
e	86	88
e	86	90
e	86	91
e	86	93
e	86	94
e	86	95
e	86	96
e	86	97
e	86	98
e	86	99
e	86	100
e	86	106
e	86	108
e	86	109
e	86	110
e	86	115
e	86	118
e	86	119
e	86	120
e	86	121
e	86	123
e	86	125
e	86	128
e	86	130
e	86	131
e	86	135
e	86	136
e	86	138
e	86	139
e	86	140
e	86	141
e	86	146
e	86	147
e	86	149
e	86	152
e	86	156
e	86	159
e	86	164
e	86	166
e	86	169
e	86	171
e	86	174
e	86	176
e	86	186
e	86	193
e	86	195
e	86	196
e	86	197
e	86	200
e	87	89
e	87	91
e	87	93
e	87	94
e	87	96
e	87	97
e	87	98
e	87	101
e	87	104
e	87	105
e	87	107
e	87	108
e	87	111
e	87	115
e	87	117
e	87	118
e	87	119
e	87	120
e	87	123
e	87	125
e	87	128
e	87	129
e	87	132
e	87	135
e	87	137
e	87	140
e	87	141
e	87	143
e	87	144
e	87	149
e	87	157
e	87	158
e	87	163
e	87	165
e	87	166
e	87	167
e	87	168
e	87	170
e	87	171
e	87	172
e	87	173
e	87	174
e	87	175
e	87	176
e	87	178
e	87	179
e	87	180
e	87	181
e	87	183
e	87	184
e	87	185
e	87	188
e	87	189
e	87	191
e	87	192
e	87	194
e	87	196
e	87	199
e	88	89
e	88	90
e	88	91
e	88	93
e	88	95
e	88	98
e	88	100
e	88	101
e	88	104
e	88	106
e	88	107
e	88	108
e	88	110
e	88	112
e	88	118
e	88	121
e	88	123
e	88	124
e	88	127
e	88	128
e	88	130
e	88	133
e	88	134
e	88	139
e	88	142
e	88	143
e	88	149
e	88	153
e	88	154
e	88	156
e	88	157
e	88	163
e	88	168
e	88	169
e	88	172
e	88	174
e	88	176
e	88	178
e	88	184
e	88	185
e	88	186
e	88	187
e	88	188
e	88	189
e	88	190
e	88	191
e	88	193
e	88	194
e	88	195
e	88	197
e	88	200
e	89	91
e	89	92
e	89	93
e	89	94
e	89	95
e	89	100
e	89	103
e	89	104
e	89	106
e	89	107
e	89	108
e	89	109
e	89	110
e	89	111
e	89	113
e	89	114
e	89	115
e	89	116
e	89	118
e	89	120
e	89	123
e	89	124
e	89	126
e	89	127
e	89	128
e	89	130
e	89	132
e	89	133
e	89	134
e	89	137
e	89	138
e	89	140
e	89	141
e	89	142
e	89	144
e	89	147
e	89	149
e	89	152
e	89	153
e	89	154
e	89	155
e	89	157
e	89	158
e	89	160
e	89	162
e	89	163
e	89	165
e	89	166
e	89	168
e	89	177
e	89	180
e	89	182
e	89	185
e	89	186
e	89	188
e	89	189
e	89	190
e	89	197
e	89	199
e	90	91
e	90	92
e	90	94
e	90	97
e	90	98
e	90	100
e	90	101
e	90	103
e	90	105
e	90	107
e	90	109
e	90	112
e	90	113
e	90	118
e	90	120
e	90	121
e	90	123
e	90	124
e	90	125
e	90	126
e	90	127
e	90	128
e	90	130
e	90	134
e	90	137
e	90	138
e	90	140
e	90	142
e	90	143
e	90	145
e	90	148
e	90	151
e	90	152
e	90	157
e	90	158
e	90	160
e	90	161
e	90	162
e	90	163
e	90	165
e	90	167
e	90	168
e	90	169
e	90	170
e	90	172
e	90	174
e	90	176
e	90	177
e	90	178
e	90	180
e	90	181
e	90	182
e	90	183
e	90	185
e	90	187
e	90	189
e	90	190
e	90	191
e	90	194
e	90	197
e	90	198
e	90	200
e	91	98
e	91	105
e	91	107
e	91	110
e	91	111
e	91	113
e	91	115
e	91	117
e	91	120
e	91	121
e	91	122
e	91	123
e	91	126
e	91	133
e	91	134
e	91	137
e	91	139
e	91	143
e	91	150
e	91	151
e	91	153
e	91	154
e	91	155
e	91	156
e	91	160
e	91	161
e	91	162
e	91	164
e	91	167
e	91	169
e	91	170
e	91	171
e	91	172
e	91	176
e	91	177
e	91	180
e	91	186
e	91	187
e	91	188
e	91	189
e	91	191
e	91	193
e	91	195
e	91	199
e	91	200
e	92	94
e	92	95
e	92	97
e	92	98
e	92	101
e	92	103
e	92	104
e	92	105
e	92	114
e	92	123
e	92	124
e	92	125
e	92	127
e	92	132
e	92	135
e	92	136
e	92	138
e	92	140
e	92	142
e	92	145
e	92	147
e	92	148
e	92	149
e	92	150
e	92	151
e	92	154
e	92	156
e	92	158
e	92	159
e	92	161
e	92	162
e	92	164
e	92	166
e	92	168
e	92	169
e	92	170
e	92	172
e	92	173
e	92	175
e	92	178
e	92	179
e	92	181
e	92	185
e	92	186
e	92	187
e	92	188
e	92	189
e	92	193
e	92	194
e	92	195
e	92	197
e	92	198
e	93	94
e	93	96
e	93	97
e	93	102
e	93	103
e	93	105
e	93	106
e	93	107
e	93	110
e	93	111
e	93	116
e	93	119
e	93	121
e	93	123
e	93	127
e	93	128
e	93	129
e	93	131
e	93	132
e	93	133
e	93	134
e	93	135
e	93	137
e	93	138
e	93	139
e	93	140
e	93	141
e	93	142
e	93	144
e	93	148
e	93	150
e	93	151
e	93	153
e	93	155
e	93	156
e	93	161
e	93	162
e	93	165
e	93	166
e	93	167
e	93	171
e	93	172
e	93	174
e	93	175
e	93	176
e	93	178
e	93	181
e	93	182
e	93	184
e	93	187
e	93	189
e	93	192
e	93	195
e	93	197
e	94	95
e	94	96
e	94	100
e	94	101
e	94	103
e	94	105
e	94	106
e	94	111
e	94	113
e	94	114
e	94	115
e	94	123
e	94	127
e	94	128
e	94	130
e	94	131
e	94	132
e	94	136
e	94	137
e	94	140
e	94	142
e	94	143
e	94	147
e	94	148
e	94	149
e	94	150
