n	200
e	57	84
e	57	87
e	57	88
e	57	90
e	57	93
e	57	94
e	57	95
e	57	99
e	57	100
e	57	103
e	57	104
e	57	107
e	57	110
e	57	112
e	57	114
e	57	115
e	57	118
e	57	120
e	57	123
e	57	124
e	57	125
e	57	126
e	57	127
e	57	130
e	57	131
e	57	133
e	57	135
e	57	136
e	57	139
e	57	140
e	57	143
e	57	145
e	57	146
e	57	148
e	57	150
e	57	158
e	57	160
e	57	164
e	57	169
e	57	177
e	57	179
e	57	181
e	57	182
e	57	185
e	57	189
e	57	192
e	57	194
e	57	199
e	58	61
e	58	64
e	58	65
e	58	66
e	58	68
e	58	69
e	58	70
e	58	72
e	58	73
e	58	74
e	58	75
e	58	79
e	58	80
e	58	81
e	58	82
e	58	83
e	58	95
e	58	96
e	58	98
e	58	102
e	58	105
e	58	106
e	58	107
e	58	113
e	58	114
e	58	115
e	58	117
e	58	118
e	58	119
e	58	130
e	58	131
e	58	135
e	58	136
e	58	138
e	58	139
e	58	140
e	58	143
e	58	144
e	58	146
e	58	147
e	58	150
e	58	152
e	58	153
e	58	155
e	58	158
e	58	159
e	58	164
e	58	167
e	58	168
e	58	169
e	58	171
e	58	172
e	58	173
e	58	174
e	58	175
e	58	177
e	58	185
e	58	188
e	58	191
e	58	196
e	58	197
e	58	200
e	59	61
e	59	64
e	59	66
e	59	68
e	59	70
e	59	71
e	59	75
e	59	77
e	59	79
e	59	80
e	59	84
e	59	86
e	59	88
e	59	90
e	59	94
e	59	95
e	59	96
e	59	97
e	59	99
e	59	101
e	59	104
e	59	105
e	59	106
e	59	107
e	59	109
e	59	110
e	59	111
e	59	112
e	59	113
e	59	114
e	59	115
e	59	117
e	59	118
e	59	119
e	59	121
e	59	123
e	59	124
e	59	127
e	59	128
e	59	130
e	59	132
e	59	133
e	59	135
e	59	136
e	59	137
e	59	141
e	59	142
e	59	143
e	59	148
e	59	149
e	59	152
e	59	156
e	59	158
e	59	159
e	59	161
e	59	162
e	59	164
e	59	165
e	59	166
e	59	168
e	59	170
e	59	171
e	59	172
e	59	175
e	59	180
e	59	182
e	59	185
e	59	186
e	59	187
e	59	188
e	59	189
e	59	192
e	59	193
e	59	196
e	59	198
e	59	200
e	60	61
e	60	63
e	60	64
e	60	66
e	60	68
e	60	69
e	60	70
e	60	73
e	60	75
e	60	76
e	60	78
e	60	79
e	60	81
e	60	82
e	60	83
e	60	84
e	60	90
e	60	91
e	60	94
e	60	97
e	60	99
e	60	101
e	60	103
e	60	104
e	60	106
e	60	107
e	60	108
e	60	110
e	60	113
e	60	114
e	60	115
e	60	117
e	60	119
e	60	120
e	60	124
e	60	127
e	60	128
e	60	130
e	60	131
e	60	132
e	60	133
e	60	134
e	60	135
e	60	136
e	60	142
e	60	143
e	60	146
e	60	149
e	60	150
e	60	152
e	60	153
e	60	161
e	60	164
e	60	165
e	60	166
e	60	169
e	60	170
e	60	171
e	60	173
e	60	174
e	60	177
e	60	181
e	60	182
e	60	187
e	60	189
e	60	196
e	60	200
e	61	62
e	61	63
e	61	67
e	61	68
e	61	69
e	61	70
e	61	71
e	61	72
e	61	75
e	61	81
e	61	82
e	61	84
e	61	85
e	61	88
e	61	94
e	61	95
e	61	101
e	61	103
e	61	105
e	61	106
e	61	107
e	61	108
e	61	110
e	61	115
e	61	118
e	61	119
e	61	123
e	61	124
e	61	127
e	61	131
e	61	134
e	61	137
e	61	138
e	61	139
e	61	142
e	61	145
e	61	148
e	61	151
e	61	152
e	61	154
e	61	155
e	61	156
e	61	159
e	61	160
e	61	162
e	61	165
e	61	167
e	61	168
e	61	169
e	61	170
e	61	171
e	61	172
e	61	173
e	61	177
e	61	178
e	61	183
e	61	184
e	61	186
e	61	187
e	61	189
e	61	191
e	61	192
e	61	194
e	61	198
e	61	199
e	62	65
e	62	69
e	62	70
e	62	71
e	62	73
e	62	75
e	62	78
e	62	80
e	62	81
e	62	83
e	62	84
e	62	85
e	62	86
e	62	88
e	62	90
e	62	91
e	62	92
e	62	94
e	62	96
e	62	98
e	62	99
e	62	102
e	62	103
e	62	105
e	62	109
e	62	114
e	62	115
e	62	116
e	62	119
e	62	122
e	62	124
e	62	126
e	62	127
e	62	129
e	62	131
e	62	133
e	62	134
e	62	135
e	62	137
e	62	138
e	62	140
e	62	141
e	62	142
e	62	143
e	62	145
e	62	153
e	62	154
e	62	159
e	62	160
e	62	162
e	62	163
e	62	164
e	62	165
e	62	168
e	62	171
e	62	172
e	62	174
e	62	176
e	62	179
e	62	181
e	62	182
e	62	184
e	62	185
e	62	187
e	62	190
e	62	193
e	62	195
e	62	197
e	62	198
e	63	64
e	63	65
e	63	67
e	63	68
e	63	70
e	63	71
e	63	76
e	63	78
e	63	80
e	63	81
e	63	85
e	63	87
e	63	89
e	63	93
e	63	94
e	63	96
e	63	97
e	63	99
e	63	100
e	63	104
e	63	106
e	63	110
e	63	111
e	63	113
e	63	114
e	63	117
e	63	118
e	63	121
e	63	126
e	63	128
e	63	132
e	63	133
e	63	134
e	63	136
e	63	137
e	63	138
e	63	142
e	63	145
e	63	146
e	63	148
e	63	154
e	63	157
e	63	159
e	63	160
e	63	162
e	63	163
e	63	164
e	63	165
e	63	166
e	63	173
e	63	174
e	63	175
e	63	176
e	63	177
e	63	179
e	63	181
e	63	182
e	63	183
e	63	184
e	63	187
e	63	188
e	63	189
e	63	191
e	63	192
e	63	193
e	63	194
e	63	195
e	63	196
e	63	198
e	63	199
e	63	200
e	64	65
e	64	66
e	64	67
e	64	68
e	64	69
e	64	70
e	64	71
e	64	72
e	64	74
e	64	75
e	64	77
e	64	80
e	64	83
e	64	84
e	64	86
e	64	93
e	64	94
e	64	95
e	64	96
e	64	100
e	64	104
e	64	107
e	64	109
e	64	117
e	64	121
e	64	122
e	64	125
e	64	128
e	64	131
e	64	133
e	64	134
e	64	138
e	64	139
e	64	141
e	64	145
e	64	146
e	64	147
e	64	149
e	64	150
e	64	151
e	64	153
e	64	157
e	64	158
e	64	160
e	64	166
e	64	167
e	64	168
e	64	171
e	64	172
e	64	174
e	64	175
e	64	182
e	64	183
e	64	184
e	64	186
e	64	187
e	64	189
e	64	194
e	64	199
e	64	200
e	65	66
e	65	70
e	65	72
e	65	73
e	65	76
e	65	77
e	65	79
e	65	80
e	65	82
e	65	85
e	65	86
e	65	89
e	65	90
e	65	92
e	65	94
e	65	96
e	65	97
e	65	100
e	65	101
e	65	102
e	65	104
e	65	105
e	65	106
e	65	110
e	65	112
e	65	114
e	65	116
e	65	119
e	65	120
e	65	122
e	65	125
e	65	127
e	65	128
e	65	131
e	65	132
e	65	133
e	65	136
e	65	137
e	65	138
e	65	139
e	65	142
e	65	146
e	65	147
e	65	148
e	65	149
e	65	152
e	65	153
e	65	158
e	65	161
e	65	164
e	65	166
e	65	170
e	65	171
e	65	172
e	65	173
e	65	175
e	65	176
e	65	177
e	65	178
e	65	179
e	65	182
e	65	183
e	65	187
e	65	190
e	65	191
e	65	194
e	65	196
e	65	198
e	66	69
e	66	70
e	66	71
e	66	73
e	66	75
e	66	76
e	66	78
e	66	79
e	66	80
e	66	82
e	66	85
e	66	86
e	66	90
e	66	91
e	66	94
e	66	97
e	66	98
e	66	102
e	66	103
e	66	104
e	66	109
e	66	110
e	66	113
e	66	116
e	66	118
e	66	120
e	66	123
e	66	124
e	66	128
e	66	132
e	66	133
e	66	134
e	66	139
e	66	140
e	66	143
e	66	144
e	66	150
e	66	151
e	66	152
e	66	153
e	66	156
e	66	157
e	66	159
e	66	160
e	66	164
e	66	167
e	66	169
e	66	170
e	66	171
e	66	172
e	66	173
e	66	174
e	66	176
e	66	179
e	66	181
e	66	182
e	66	183
e	66	184
e	66	185
e	66	187
e	66	188
e	66	189
e	66	191
e	66	192
e	66	194
e	66	195
e	66	196
e	66	199
e	67	69
e	67	71
e	67	74
e	67	75
e	67	77
e	67	78
e	67	79
e	67	80
e	67	81
e	67	82
e	67	86
e	67	88
e	67	91
e	67	94
e	67	96
e	67	97
e	67	103
e	67	104
e	67	106
e	67	108
e	67	110
e	67	111
e	67	112
e	67	114
e	67	118
e	67	121
e	67	122
e	67	126
e	67	127
e	67	129
e	67	131
e	67	136
e	67	137
e	67	141
e	67	143
e	67	144
e	67	145
e	67	146
e	67	147
e	67	149
e	67	154
e	67	155
e	67	158
e	67	160
e	67	161
e	67	162
e	67	164
e	67	165
e	67	180
e	67	186
e	67	189
e	67	191
e	67	193
e	67	194
e	67	196
e	67	197
e	67	199
e	67	200
e	68	70
e	68	75
e	68	76
e	68	82
e	68	84
e	68	86
e	68	87
e	68	90
e	68	93
e	68	94
e	68	96
e	68	97
e	68	100
e	68	102
e	68	107
e	68	108
e	68	111
e	68	112
e	68	116
e	68	117
e	68	118
e	68	120
e	68	123
e	68	125
e	68	127
e	68	128
e	68	131
e	68	133
e	68	135
e	68	136
e	68	137
e	68	140
e	68	142
e	68	144
e	68	145
e	68	146
e	68	150
e	68	152
e	68	153
e	68	154
e	68	155
e	68	157
e	68	158
e	68	161
e	68	163
e	68	164
e	68	165
e	68	166
e	68	168
e	68	169
e	68	170
e	68	172
e	68	173
e	68	175
e	68	176
e	68	178
e	68	179
e	68	180
e	68	181
e	68	184
e	68	187
e	68	189
e	68	190
e	68	191
e	68	196
e	68	197
e	68	200
e	69	73
e	69	78
e	69	80
e	69	81
e	69	86
e	69	87
e	69	90
e	69	93
e	69	94
e	69	97
e	69	99
e	69	101
e	69	102
e	69	106
e	69	110
e	69	112
e	69	115
e	69	116
e	69	117
e	69	118
e	69	122
e	69	123
e	69	125
e	69	126
e	69	127
e	69	128
e	69	130
e	69	132
e	69	133
e	69	134
e	69	135
e	69	136
e	69	137
e	69	138
e	69	139
e	69	141
e	69	143
e	69	144
e	69	148
e	69	149
e	69	151
e	69	154
e	69	156
e	69	157
e	69	158
e	69	159
e	69	160
e	69	161
e	69	162
e	69	164
e	69	166
e	69	168
e	69	169
e	69	171
e	69	172
e	69	173
e	69	175
e	69	179
e	69	180
e	69	182
e	69	186
e	69	188
e	69	189
e	69	194
e	69	195
e	69	196
e	69	198
e	69	200
e	70	71
e	70	73
e	70	74
e	70	75
e	70	78
e	70	80
e	70	81
e	70	82
e	70	84
e	70	85
e	70	93
e	70	96
e	70	97
e	70	98
e	70	100
e	70	108
e	70	111
e	70	113
e	70	114
e	70	115
e	70	116
e	70	117
e	70	118
e	70	119
e	70	121
e	70	124
e	70	126
e	70	128
e	70	131
e	70	132
e	70	133
e	70	135
e	70	139
e	70	141
e	70	144
e	70	145
e	70	147
e	70	151
e	70	158
e	70	160
e	70	162
e	70	163
e	70	167
e	70	168
e	70	169
e	70	170
e	70	171
e	70	172
e	70	178
e	70	180
e	70	181
e	70	184
e	70	190
e	70	191
e	70	192
e	70	195
e	70	197
e	70	198
e	70	199
e	71	74
e	71	75
e	71	77
e	71	78
e	71	87
e	71	88
e	71	89
e	71	90
e	71	91
e	71	94
e	71	95
e	71	99
e	71	100
e	71	101
e	71	103
e	71	104
e	71	106
e	71	107
e	71	109
e	71	114
e	71	116
e	71	119
e	71	124
e	71	127
e	71	128
e	71	132
e	71	134
e	71	137
e	71	140
e	71	141
e	71	142
e	71	145
e	71	146
e	71	147
e	71	148
e	71	150
e	71	154
e	71	156
e	71	157
e	71	158
e	71	159
e	71	160
e	71	161
e	71	162
e	71	163
e	71	166
e	71	167
e	71	170
e	71	171
e	71	173
e	71	177
e	71	180
e	71	185
e	71	187
e	71	188
e	71	189
e	71	190
e	71	192
e	71	197
e	71	198
e	71	199
e	72	78
e	72	79
e	72	80
e	72	81
e	72	82
e	72	86
e	72	87
e	72	88
e	72	90
e	72	91
e	72	98
e	72	99
e	72	100
e	72	101
e	72	104
e	72	105
e	72	107
e	72	109
e	72	110
e	72	113
e	72	115
e	72	118
e	72	119
e	72	121
e	72	124
e	72	127
e	72	130
e	72	131
e	72	133
e	72	135
e	72	136
e	72	137
e	72	139
e	72	143
e	72	147
e	72	148
e	72	149
e	72	151
e	72	152
e	72	153
e	72	156
e	72	165
e	72	166
e	72	167
e	72	168
e	72	169
e	72	170
e	72	171
e	72	172
e	72	173
e	72	175
e	72	178
e	72	179
e	72	180
e	72	182
e	72	183
e	72	184
e	72	185
e	72	186
e	72	187
e	72	190
e	72	194
e	72	195
e	72	197
e	72	198
e	72	200
e	73	76
e	73	78
e	73	79
e	73	82
e	73	84
e	73	85
e	73	87
e	73	97
e	73	98
e	73	99
e	73	101
e	73	104
e	73	107
e	73	109
e	73	116
e	73	120
e	73	121
e	73	122
e	73	123
e	73	125
e	73	126
e	73	129
e	73	130
e	73	131
e	73	132
e	73	135
e	73	136
e	73	137
e	73	138
e	73	139
e	73	140
e	73	141
e	73	143
e	73	144
e	73	147
e	73	150
e	73	151
e	73	153
e	73	154
e	73	157
e	73	161
e	73	162
e	73	163
e	73	164
e	73	165
e	73	167
e	73	168
e	73	170
e	73	171
e	73	173
e	73	174
e	73	181
e	73	188
e	73	189
e	73	195
e	73	199
e	74	76
e	74	77
e	74	78
e	74	81
e	74	82
e	74	83
e	74	84
e	74	86
e	74	88
e	74	89
e	74	90
e	74	91
e	74	95
e	74	97
e	74	98
e	74	99
e	74	100
e	74	105
e	74	106
e	74	109
e	74	110
e	74	120
e	74	121
e	74	125
e	74	126
e	74	127
e	74	128
e	74	129
e	74	130
e	74	131
e	74	133
e	74	134
e	74	138
e	74	139
e	74	142
e	74	143
e	74	144
e	74	145
e	74	146
e	74	147
e	74	148
e	74	155
e	74	156
e	74	160
e	74	161
e	74	166
e	74	169
e	74	170
e	74	175
e	74	176
e	74	178
e	74	180
e	74	181
e	74	182
e	74	183
e	74	184
e	74	187
e	74	189
e	74	190
e	74	191
e	74	192
e	74	197
e	74	198
e	74	199
e	74	200
e	75	77
e	75	78
e	75	80
e	75	81
e	75	83
e	75	86
e	75	92
e	75	93
e	75	96
e	75	98
e	75	102
e	75	108
e	75	113
e	75	116
e	75	118
e	75	119
e	75	121
e	75	123
e	75	124
e	75	126
e	75	129
e	75	131
e	75	135
e	75	138
e	75	140
e	75	141
e	75	142
e	75	144
e	75	145
e	75	146
e	75	148
e	75	152
e	75	153
e	75	154
e	75	155
e	75	156
e	75	159
e	75	164
e	75	165
e	75	166
e	75	168
e	75	169
e	75	172
e	75	174
e	75	175
e	75	177
e	75	180
e	75	182
e	75	183
e	75	186
e	75	191
e	75	193
e	75	195
e	75	197
e	75	199
e	76	78
e	76	79
e	76	81
e	76	83
e	76	85
e	76	87
e	76	88
e	76	90
e	76	92
e	76	93
e	76	94
e	76	95
e	76	96
e	76	99
e	76	100
e	76	101
e	76	103
e	76	104
e	76	105
e	76	108
e	76	109
e	76	113
e	76	116
e	76	118
e	76	119
e	76	125
e	76	126
e	76	127
e	76	128
e	76	131
e	76	132
e	76	133
e	76	135
e	76	136
e	76	137
e	76	139
e	76	140
e	76	141
e	76	143
e	76	144
e	76	147
e	76	149
e	76	150
e	76	151
e	76	153
e	76	156
e	76	157
e	76	158
e	76	159
e	76	162
e	76	163
e	76	164
e	76	165
e	76	166
e	76	167
e	76	170
e	76	171
e	76	172
e	76	173
e	76	174
e	76	176
e	76	177
e	76	181
e	76	183
e	76	185
e	76	187
e	76	190
e	76	191
e	76	193
e	76	195
e	76	196
e	76	198
e	76	199
e	77	78
e	77	79
e	77	81
e	77	83
e	77	87
e	77	88
e	77	90
e	77	98
e	77	99
e	77	104
e	77	109
e	77	110
e	77	112
e	77	113
e	77	114
e	77	116
e	77	120
e	77	122
e	77	124
e	77	127
e	77	128
e	77	130
e	77	131
e	77	135
e	77	137
e	77	138
e	77	139
e	77	140
e	77	144
e	77	145
e	77	150
e	77	152
e	77	157
e	77	159
e	77	161
e	77	168
e	77	170
e	77	172
e	77	177
e	77	178
e	77	179
e	77	180
e	77	181
e	77	183
e	77	186
e	77	187
e	77	189
e	77	190
e	77	191
e	77	192
e	77	193
e	77	195
e	77	196
e	77	198
e	78	79
e	78	80
e	78	81
e	78	82
e	78	84
e	78	85
e	78	87
e	78	88
e	78	91
e	78	93
e	78	94
e	78	95
e	78	97
e	78	98
e	78	100
e	78	101
e	78	103
e	78	104
e	78	105
e	78	111
e	78	112
e	78	113
e	78	114
e	78	120
e	78	121
e	78	125
e	78	126
e	78	129
e	78	131
e	78	133
e	78	134
e	78	137
e	78	138
e	78	140
e	78	143
e	78	145
e	78	147
e	78	152
e	78	154
e	78	155
e	78	160
e	78	161
e	78	163
e	78	164
e	78	165
e	78	166
e	78	169
e	78	170
e	78	176
e	78	177
e	78	181
e	78	183
e	78	187
e	78	188
e	78	189
e	78	195
e	78	198
e	78	200
e	79	80
e	79	82
e	79	86
e	79	88
e	79	89
e	79	90
e	79	92
e	79	94
e	79	97
e	79	98
e	79	103
e	79	105
e	79	109
e	79	110
e	79	111
e	79	113
e	79	114
e	79	115
e	79	116
e	79	117
e	79	118
e	79	123
e	79	127
e	79	128
e	79	130
e	79	133
e	79	134
e	79	135
e	79	136
e	79	137
e	79	138
e	79	143
e	79	144
e	79	145
e	79	146
e	79	148
e	79	149
e	79	150
e	79	151
e	79	156
e	79	157
e	79	160
e	79	161
e	79	163
e	79	164
e	79	170
e	79	173
e	79	181
e	79	184
e	79	188
e	79	193
e	79	195
e	79	197
e	79	199
e	79	200
e	80	85
e	80	90
e	80	94
e	80	96
e	80	97
e	80	98
e	80	100
e	80	102
e	80	103
e	80	107
e	80	109
e	80	110
e	80	111
e	80	112
e	80	113
e	80	114
e	80	115
e	80	116
e	80	119
e	80	122
e	80	123
e	80	124
e	80	125
e	80	126
e	80	128
e	80	129
e	80	130
e	80	131
e	80	132
e	80	133
e	80	134
e	80	135
e	80	136
e	80	139
e	80	140
e	80	141
e	80	143
e	80	144
e	80	147
e	80	149
e	80	150
e	80	151
e	80	154
e	80	156
e	80	157
e	80	158
e	80	162
e	80	163
e	80	164
e	80	165
e	80	166
e	80	169
e	80	170
e	80	171
e	80	173
e	80	174
e	80	175
e	80	176
e	80	178
e	80	179
e	80	180
e	80	182
e	80	187
e	80	188
e	80	189
e	80	190
e	80	193
e	80	198
e	81	84
e	81	87
e	81	88
e	81	90
e	81	92
e	81	93
e	81	95
e	81	98
e	81	101
e	81	103
e	81	104
e	81	106
e	81	107
e	81	109
e	81	110
e	81	112
e	81	115
e	81	116
e	81	117
e	81	123
e	81	124
e	81	125
e	81	126
e	81	127
e	81	128
e	81	131
e	81	134
e	81	135
e	81	136
e	81	138
e	81	142
e	81	143
e	81	145
e	81	146
e	81	148
e	81	149
e	81	150
e	81	152
e	81	157
e	81	159
e	81	161
e	81	162
e	81	165
e	81	166
e	81	167
e	81	170
e	81	171
e	81	172
e	81	173
e	81	175
e	81	178
e	81	180
e	81	182
e	81	188
e	81	191
e	81	192
e	81	193
e	81	194
e	81	195
e	81	196
e	81	198
e	81	199
e	81	200
e	82	85
e	82	94
e	82	100
e	82	101
e	82	102
e	82	104
e	82	107
e	82	108
e	82	110
e	82	111
e	82	115
e	82	116
e	82	117
e	82	118
e	82	119
e	82	121
e	82	122
e	82	123
e	82	124
e	82	125
e	82	127
e	82	128
e	82	131
e	82	135
e	82	136
e	82	137
e	82	138
e	82	139
e	82	145
e	82	146
e	82	147
e	82	151
e	82	154
e	82	155
e	82	156
e	82	157
e	82	158
e	82	163
e	82	165
e	82	168
e	82	172
e	82	173
e	82	174
e	82	177
e	82	178
e	82	184
e	82	185
e	82	186
e	82	187
e	82	188
e	82	189
e	82	190
e	82	192
e	82	193
e	82	195
e	82	198
e	83	87
e	83	88
e	83	89
e	83	90
e	83	93
e	83	94
e	83	96
e	83	99
e	83	100
e	83	101
e	83	102
e	83	105
e	83	108
e	83	109
e	83	110
e	83	112
e	83	113
e	83	114
e	83	116
e	83	117
e	83	120
e	83	123
e	83	126
e	83	129
e	83	132
e	83	134
e	83	135
e	83	140
e	83	141
e	83	142
e	83	151
e	83	152
e	83	159
e	83	160
e	83	168
e	83	169
e	83	170
e	83	171
e	83	175
e	83	177
e	83	180
e	83	182
e	83	183
e	83	185
e	83	186
e	83	187
e	83	188
e	83	192
e	83	193
e	84	89
e	84	90
e	84	91
e	84	92
e	84	95
e	84	99
e	84	101
e	84	104
e	84	107
e	84	111
e	84	113
e	84	115
e	84	117
e	84	118
e	84	119
e	84	120
e	84	121
e	84	123
e	84	129
e	84	131
e	84	132
e	84	133
e	84	135
e	84	136
e	84	139
e	84	141
e	84	142
e	84	143
e	84	146
e	84	148
e	84	149
e	84	151
e	84	152
e	84	154
e	84	155
e	84	156
e	84	157
e	84	158
e	84	163
e	84	165
e	84	166
e	84	168
e	84	170
e	84	174
e	84	175
e	84	183
e	84	184
e	84	185
e	84	187
e	84	191
e	84	193
e	84	195
e	84	197
e	84	199
e	85	86
e	85	88
e	85	89
e	85	90
e	85	91
e	85	98
e	85	101
e	85	102
e	85	103
e	85	107
e	85	111
e	85	114
e	85	119
e	85	121
e	85	122
e	85	123
e	85	125
e	85	126
e	85	130
e	85	131
e	85	132
e	85	133
e	85	134
e	85	136
e	85	137
e	85	138
e	85	139
e	85	141
e	85	144
e	85	145
e	85	146
e	85	147
e	85	148
e	85	149
e	85	150
e	85	152
e	85	154
e	85	155
e	85	156
e	85	158
e	85	159
e	85	160
e	85	161
e	85	162
e	85	164
e	85	167
e	85	168
e	85	170
e	85	173
e	85	174
e	85	176
e	85	177
e	85	181
e	85	182
e	85	183
e	85	184
e	85	189
e	85	190
e	85	191
e	85	193
e	85	194
e	85	195
e	85	196
e	85	197
e	85	198
e	85	200
e	86	91
e	86	92
e	86	93
e	86	94
e	86	96
e	86	97
e	86	99
e	86	100
e	86	101
e	86	102
e	86	103
e	86	104
e	86	105
e	86	109
e	86	113
e	86	115
e	86	117
e	86	119
e	86	121
e	86	124
e	86	125
e	86	127
e	86	131
e	86	132
e	86	133
e	86	135
e	86	136
e	86	139
e	86	141
e	86	146
e	86	149
e	86	151
e	86	152
e	86	153
e	86	154
e	86	158
e	86	161
e	86	166
e	86	168
e	86	172
e	86	173
e	86	174
e	86	175
e	86	177
e	86	178
e	86	179
e	86	181
e	86	184
e	86	185
e	86	186
e	86	187
e	86	188
e	86	189
e	86	190
e	86	191
e	86	193
e	86	195
e	86	196
e	86	197
e	86	198
e	87	89
e	87	93
e	87	99
e	87	103
e	87	104
e	87	105
e	87	106
e	87	107
e	87	108
e	87	109
e	87	110
e	87	111
e	87	112
e	87	113
e	87	114
e	87	115
e	87	116
e	87	118
e	87	119
e	87	121
e	87	123
e	87	125
e	87	126
e	87	128
e	87	129
e	87	130
e	87	134
e	87	137
e	87	146
e	87	148
e	87	149
e	87	150
e	87	151
e	87	152
e	87	154
e	87	155
e	87	157
e	87	160
e	87	163
e	87	165
e	87	166
e	87	167
e	87	168
e	87	169
e	87	172
e	87	174
e	87	177
e	87	178
e	87	179
e	87	184
e	87	186
e	87	189
e	87	190
e	87	193
e	87	196
e	87	197
e	87	199
e	87	200
e	88	92
e	88	93
e	88	94
e	88	95
e	88	96
e	88	98
e	88	99
e	88	101
e	88	102
e	88	103
e	88	106
e	88	107
e	88	108
e	88	109
e	88	110
e	88	111
e	88	119
e	88	120
e	88	122
e	88	123
e	88	125
e	88	126
e	88	127
e	88	129
e	88	131
e	88	133
e	88	134
e	88	135
e	88	138
e	88	140
e	88	142
e	88	143
e	88	144
e	88	145
e	88	147
e	88	149
e	88	152
e	88	155
e	88	156
e	88	159
e	88	160
e	88	162
e	88	164
e	88	165
e	88	168
e	88	169
e	88	171
e	88	173
e	88	174
e	88	176
e	88	179
e	88	183
e	88	187
e	88	188
e	88	189
e	88	191
e	88	192
e	88	193
e	88	194
e	88	195
e	88	199
e	89	97
e	89	100
e	89	103
e	89	105
e	89	108
e	89	110
e	89	111
e	89	113
e	89	116
e	89	117
e	89	118
e	89	122
e	89	124
e	89	127
e	89	128
e	89	129
e	89	130
e	89	133
e	89	136
e	89	139
e	89	140
e	89	141
e	89	143
e	89	144
e	89	145
e	89	146
e	89	148
e	89	149
e	89	150
e	89	151
e	89	152
e	89	153
e	89	154
e	89	156
e	89	159
e	89	162
e	89	163
e	89	165
e	89	166
e	89	167
e	89	170
e	89	172
e	89	174
e	89	178
e	89	179
e	89	183
e	89	186
e	89	189
e	89	190
e	89	192
e	89	193
e	89	194
e	89	196
e	89	197
e	90	91
e	90	92
e	90	93
e	90	94
e	90	95
e	90	96
e	90	98
e	90	99
e	90	100
e	90	101
e	90	104
e	90	105
e	90	107
e	90	109
e	90	110
e	90	113
e	90	114
e	90	115
e	90	120
e	90	122
e	90	123
e	90	125
e	90	127
e	90	130
e	90	132
e	90	134
e	90	137
e	90	141
e	90	142
e	90	143
e	90	146
e	90	148
e	90	149
e	90	150
e	90	155
e	90	157
e	90	158
e	90	161
e	90	165
e	90	167
e	90	169
e	90	170
e	90	172
e	90	173
e	90	175
e	90	176
e	90	177
e	90	180
e	90	181
e	90	184
e	90	186
e	90	187
e	90	188
e	90	189
e	90	190
e	90	191
e	90	193
e	90	194
e	90	195
e	90	196
e	90	200
e	91	94
e	91	95
e	91	97
e	91	99
e	91	101
e	91	103
e	91	104
e	91	106
e	91	107
e	91	108
e	91	109
e	91	113
e	91	114
e	91	115
e	91	119
e	91	121
e	91	122
e	91	125
e	91	126
e	91	127
e	91	128
e	91	129
e	91	135
e	91	136
e	91	140
e	91	141
e	91	143
e	91	144
e	91	147
e	91	150
e	91	152
e	91	155
e	91	158
e	91	159
e	91	161
e	91	163
e	91	165
e	91	170
e	91	172
e	91	173
e	91	174
e	91	176
e	91	177
e	91	182
e	91	186
e	91	189
e	91	190
e	91	192
e	91	197
e	91	199
e	92	93
e	92	95
e	92	97
e	92	99
e	92	103
e	92	104
e	92	105
e	92	109
e	92	110
e	92	112
e	92	113
e	92	115
e	92	117
e	92	118
e	92	121
e	92	122
e	92	126
e	92	128
e	92	129
e	92	131
e	92	133
e	92	134
e	92	136
e	92	137
e	92	138
e	92	141
e	92	145
e	92	146
e	92	147
e	92	148
e	92	149
e	92	150
e	92	153
e	92	155
e	92	158
e	92	162
e	92	163
e	92	171
e	92	173
e	92	174
e	92	175
e	92	176
e	92	177
e	92	182
e	92	183
e	92	191
e	92	192
e	92	193
e	92	197
e	93	94
e	93	97
e	93	98
e	93	101
e	93	103
e	93	104
e	93	106
e	93	109
e	93	111
e	93	112
e	93	116
e	93	120
e	93	121
e	93	122
e	93	123
e	93	125
e	93	126
e	93	129
e	93	133
e	93	143
e	93	144
e	93	145
e	93	149
e	93	151
e	93	157
e	93	158
e	93	160
e	93	161
e	93	162
e	93	163
e	93	164
e	93	166
e	93	167
e	93	168
e	93	170
e	93	173
e	93	175
e	93	177
e	93	178
e	93	179
e	93	180
e	93	181
e	93	185
e	93	187
e	93	188
e	93	190
e	93	191
e	93	193
e	93	196
e	93	197
e	93	198
e	93	200
e	94	100
e	94	104
e	94	105
e	94	106
e	94	107
e	94	108
e	94	111
e	94	112
e	94	113
e	94	115
e	94	116
e	94	124
e	94	125
e	94	127
e	94	128
e	94	130
e	94	133
e	94	134
e	94	135
e	94	136
e	94	138
e	94	139
e	94	140
e	94	141
e	94	142
e	94	143
e	94	144
e	94	147
e	94	150
e	94	156
e	94	157
e	94	161
e	94	162
e	94	164
e	94	165
e	94	166
e	94	167
e	94	171
e	94	173
e	94	174
e	94	176
e	94	180
e	94	181
e	94	182
e	94	184
e	94	186
e	94	187
e	94	190
e	94	192
e	94	197
e	94	198
e	94	200
e	95	99
e	95	100
e	95	101
e	95	102
e	95	105
e	95	107
e	95	109
e	95	110
e	95	112
e	95	114
e	95	117
e	95	119
e	95	120
e	95	121
e	95	123
e	95	124
e	95	131
e	95	132
e	95	134
e	95	138
e	95	140
e	95	141
e	95	144
e	95	145
e	95	146
e	95	150
e	95	154
e	95	155
e	95	156
e	95	157
